Item,Date,Qty,Customer,PC,Price,Extended Price,Org,Type
YT365039,19-AUG-20,6.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,6,"1,367.00","8,202.00",LEX,SO
YT365041,10-SEP-20,14.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,6,"2,694.00","37,716.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365065,26-AUG-20,2.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,5,"2,032.00","4,064.00",LEX,SO
YT365130,11-SEP-20,1.0,GREER INDUSTRIES INC,3,"8,011.00","8,011.00",LEX,SO
YT365240,27-AUG-20,1.0,GS GLOBAL RESOURCES,3,"3,325.00","3,325.00",LEX,SO
YT365326,11-SEP-20,1.0,DEHN ENGINEERING SALES CO,3,"3,906.62","3,906.62",LEX,SO
YT365349,21-OCT-20,2.0,NORMAN EQUIPMENT,3,"3,742.00","7,484.00",LEX,SO
YT365442,18-SEP-20,4.0,DOUGLAS THERMAL PRODUCTS,T,"1,523.96","6,095.84",LEX,SO
YT365477,18-SEP-20,2.0,PIONEER MACHINERY AND SUPPLY,3,"3,045.00","6,090.00",LEX,SO
YT365735,03-OCT-20,1.0,NORMAN EQUIPMENT,3,"8,728.36","8,728.36",LEX,SO
YT404601-150,28-AUG-20,1000.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,0.37,370.00,LEX,SO
YT404601-150,16-OCT-20,1000.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,0.37,370.00,LEX,SO
YT404601-175,18-SEP-20,1300.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,0.98,"1,274.00",LEX,SO
YT404601-175,04-DEC-20,67.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,0.98,65.66,LEX,SO
YT404602-100-D,28-AUG-20,4.0,NAVAL AIR WARFARE CENTER,FS,3.00,12.00,LEX,SO
YT404602-150-D,28-AUG-20,6.0,NAVAL AIR WARFARE CENTER,FS,3.00,18.00,LEX,SO
YT404602-175,16-OCT-20,500.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,0.59,295.00,LEX,SO
YT404602-S,28-AUG-20,6.0,NAVAL AIR WARFARE CENTER,SP,3.00,18.00,LEX,SO
YT405492-02.94-AB-816,26-AUG-20,1.0,CUMMINS SALES & SERVICE,1,206.00,206.00,LEX,SO
YT405492-03.37-AB-816,28-AUG-20,4.0,CATERPILLAR INC,1,95.00,380.00,LEX,SO
YT406653-001,25-SEP-20,9.0,PROGRESS RAIL LOCOMOTIVE INC.,6,"1,412.00","13,230.00",LEX,SO
YT406669-36-S,28-AUG-20,1.0,BERG FARMS AND REPAIR,MW,281.00,281.00,LEX,SO
YT406669-36-S,17-SEP-20,1.0,C H BULL CO,MW,224.80,224.80,LEX,SO
YT407696,08-SEP-20,50.0,THE AFTERMARKET PARTS COMPANY LLC,MM,3.00,150.00,LEX,SO
YT407721-19-AF,18-SEP-20,1.0,C H BULL CO,1,0.00,0.00,LEX,SO
YT407722-32-AF,28-AUG-20,4.0,DEHN ENGINEERING SALES CO,1,0.00,0.00,LEX,SO
YT407723-19-AF,24-AUG-20,2.0,TOROMONT CAT,1,0.00,0.00,LEX,SO
YT407723-19-AF,20-NOV-20,2.0,TOROMONT CAT,1,0.00,0.00,LEX,SO
YT409853-001,27-AUG-20,4.0,PROGRESS RAIL MANUFACTURING,6,"2,116.00","8,464.00",LEX,SO
YT409853-001,02-SEP-20,2.0,PROGRESS RAIL MANUFACTURING,6,"2,116.00","4,232.00",LEX,SO
YT409853-001,04-SEP-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,6,"1,805.00","2,116.00",LEX,SO
YT409853-001,18-SEP-20,6.0,PROGRESS RAIL LOCOMOTIVE INC.,6,"1,285.00","9,576.00",LEX,SO
YT409853-001,15-OCT-20,4.0,PROGRESS RAIL SERVICES CORP,6,"1,805.00","8,464.00",LEX,SO
YT410864,09-SEP-20,300.0,INNIO WAUKESHA GAS ENGINES INC,MA,2.00,600.00,LEX,SO
YT411149C-901,25-SEP-20,1.0,PROGRESS RAIL SERVICES CORP,1,589.00,589.00,LEX,SO
YT414325-811,27-AUG-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,5,"2,545.00","2,745.00",LEX,SO
YT414325-811,18-SEP-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,5,"2,545.00","2,745.00",LEX,SO
YT414325-811,25-SEP-20,5.0,PROGRESS RAIL LOCOMOTIVE INC.,5,"2,545.00","13,725.00",LEX,SO
YT415062,23-OCT-20,2.0,CATERPILLAR INC,5,"30,722.00","61,444.00",LEX,SO
YT416009,21-AUG-20,1.0,AWC MANUFACTURING INC.,5,"2,952.00","2,952.00",LEX,SO
YT416009,21-AUG-20,1.0,AWC MANUFACTURING INC.,5,"2,952.00","2,952.00",LEX,SO
YT416009,21-AUG-20,1.0,AWC MANUFACTURING INC.,5,"2,952.00","2,952.00",LEX,SO
YT416009,21-AUG-20,1.0,AWC MANUFACTURING INC.,5,"2,952.00","2,952.00",LEX,SO
YT416009,21-AUG-20,1.0,AWC MANUFACTURING INC.,5,"2,952.00","2,952.00",LEX,SO
YT417315,24-AUG-20,2.0,TOROMONT CAT,1,"1,744.00","3,488.00",LEX,SO
YT417315,20-NOV-20,2.0,TOROMONT CAT,1,"1,744.00","3,488.00",LEX,SO
YT417324,05-NOV-20,1.0,CATERPILLAR INC,4,"39,991.00","45,057.00",LEX,SO
YT417324,05-NOV-20,1.0,CATERPILLAR INC,4,"39,991.00","45,057.00",LEX,SO
YT418125-AO-816,10-SEP-20,1.0,CATERPILLAR INC,1,220.00,220.00,LEX,SO
YT419543,10-SEP-20,8.0,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,6,"1,214.00","9,712.00",LEX,SO
YT419543,28-DEC-20,3.0,INNIO WAUKESHA GAS ENGINES INC,6,"1,206.00","3,618.00",LEX,SO
YT419564,26-AUG-20,1.0,C H BULL CO,10,"4,062.24","4,062.24",LEX,SO
YT419564,26-AUG-20,1.0,C H BULL CO,10,"4,062.24","4,062.24",LEX,SO
YT420246-AQ-816,18-SEP-20,1.0,OHIO CAT,1,0.00,0.00,LEX,SO
YT420980-025-D,18-SEP-20,100.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,1.30,130.00,LEX,SO
YT420980-070-D,18-SEP-20,100.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,2.33,233.00,LEX,SO
YT420980-S,18-SEP-20,500.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,SP,0.20,100.00,LEX,SO
YT421499,08-SEP-20,20.0,KOHLER CO,1,18.00,360.00,LEX,SO
YT422305,17-OCT-20,2.0,POWER TEST INC.,10,"7,819.00","15,638.00",LEX,SO
YT423496-807,28-AUG-20,2.0,"WABTEC TRANSPORTATION SYSTEMS, LLC",4,"30,687.00","61,374.00",LEX,SO
YT423496-807,04-SEP-20,2.0,"WABTEC TRANSPORTATION SYSTEMS, LLC",4,"30,687.00","61,374.00",LEX,SO
YT423496-807,14-SEP-20,2.0,"WABTEC TRANSPORTATION SYSTEMS, LLC",4,"30,687.00","61,374.00",LEX,SO
YT423496-807,25-SEP-20,2.0,"WABTEC TRANSPORTATION SYSTEMS, LLC",4,"30,687.00","61,374.00",LEX,SO
YT423496-807,02-OCT-20,2.0,"WABTEC TRANSPORTATION SYSTEMS, LLC",4,"30,687.00","61,374.00",LEX,SO
YT425048,28-AUG-20,2.0,C H BULL CO,3,"9,083.00","18,166.00",LEX,SO
YT425048,18-SEP-20,2.0,C H BULL CO,3,"9,083.00","18,166.00",LEX,SO
